1.0 3.500860223937252e-8
2.0 3.0537803277561274e-8
3.0 3.416348930247619e-8
4.0 2.9733139147362173e-8
5.0 2.860999531301572e-8
6.0 2.0264205646824962e-8
7.0 2.195524705629081e-8
8.0 2.500721626356258e-8
9.0 2.3619774358607515e-8
10.0 2.637568993982051e-8
11.0 1.861246650819864e-8
12.0 1.6106561042160084e-8
13.0 1.5295962086680195e-8
14.0 2.061156344746761e-8
15.0 1.9480695859860255e-8
16.0 2.201755478791457e-8
17.0 1.9353070889439348e-8
18.0 2.0612741838185947e-8
19.0 2.6310906462092895e-8
20.0 2.5493350541694326e-8
21.0 2.7254220418954517e-8
22.0 2.5835752631281778e-8
23.0 1.7480584911202012e-8
24.0 1.0979053597883247e-8
25.0 5.266825181110973e-9
26.0 5.184667242538956e-9
27.0 2.3321108975584193e-9
28.0 3.794595321720679e-9
29.0 3.500328573999503e-9
30.0 4.621267334615508e-9
31.0 5.598556780565918e-9
32.0 4.233667655767065e-9
33.0 4.691243547473898e-9
34.0 4.454087850683882e-9
35.0 3.88995300927884e-9
36.0 2.3815266681791716e-9
37.0 3.1828130216874446e-9
38.0 3.582314018074201e-9
39.0 4.2929534115588606e-9
40.0 2.701134751767689e-9
41.0 2.7290181055132754e-9
42.0 5.23209515029394e-9
43.0 3.375947572774425e-9
44.0 5.941731482896382e-9
45.0 4.596967251302431e-9
46.0 4.325287102838834e-9
47.0 4.010587212760059e-9
48.0 2.1545465924187e-9
49.0 4.282642206677478e-9
50.0 4.0143401081903764e-9
51.0 4.009295630534273e-9
52.0 3.125475741464575e-9
53.0 3.736307878472626e-9
54.0 4.637013918139788e-9
55.0 3.4396781491461925e-9
56.0 1.8558831394754038e-9
57.0 4.359466258071402e-9
58.0 3.4639689407465713e-9
59.0 3.7147529155298833e-9
