1.0 6.903225806451613
2.0 7.225806451612903
3.0 6.032258064516129
4.0 6.451612903225806
5.0 5.548387096774194
6.0 5.806451612903226
7.0 5.096774193548387
8.0 5.612903225806452
9.0 5.451612903225806
10.0 4.903225806451613
11.0 4.580645161290323
12.0 4.935483870967742
13.0 4.032258064516129
14.0 5.064516129032258
15.0 3.6774193548387095
16.0 3.7419354838709675
17.0 2.870967741935484
18.0 3.774193548387097
19.0 3.5483870967741935
20.0 3.6774193548387095
21.0 2.870967741935484
22.0 3.2903225806451615
23.0 3.7096774193548385
24.0 3.096774193548387
25.0 3.870967741935484
26.0 4.612903225806452
27.0 4.161290322580645
28.0 5.451612903225806
29.0 6.064516129032258
30.0 6.612903225806452
31.0 7.096774193548387
32.0 8.709677419354838
33.0 9.516129032258064
34.0 10.612903225806452
35.0 10.774193548387096
36.0 12.35483870967742
37.0 13.387096774193548
38.0 10.774193548387096
39.0 9.193548387096774
40.0 6.064516129032258
41.0 3.161290322580645
42.0 1.3870967741935485
43.0 0.9032258064516129
44.0 0.5483870967741935
45.0 0.45161290322580644
46.0 0.7096774193548387
47.0 0.3870967741935484
48.0 0.3870967741935484
49.0 0.5806451612903226
50.0 0.5806451612903226
51.0 0.25806451612903225
52.0 0.2903225806451613
53.0 0.16129032258064516
54.0 0.12903225806451613
55.0 0.5483870967741935
