1.0 5.937136937639309e-9
2.0 6.943563501948802e-9
3.0 4.887023519195566e-9
4.0 6.021840204262219e-9
5.0 3.546854121516674e-9
6.0 4.251009211309054e-9
7.0 6.743945824005948e-9
8.0 4.281880428003149e-9
9.0 3.208021492895341e-9
10.0 2.8610458002731322e-9
11.0 4.29653355116244e-9
12.0 2.488284156498821e-9
13.0 2.1207426037506138e-9
14.0 3.861588782072545e-9
15.0 2.7216835452037458e-9
16.0 2.3770950319246255e-9
17.0 7.162595716536657e-9
18.0 4.42509675568914e-9
19.0 4.09844622684119e-9
20.0 7.281460767671888e-9
21.0 3.861765196511158e-9
22.0 4.276999798769054e-9
23.0 7.531774826041725e-9
24.0 6.464610691203632e-9
25.0 6.793336093657842e-9
26.0 7.502145571436358e-9
27.0 6.0968220694235246e-9
28.0 7.208355712329251e-9
29.0 1.2241281588387665e-8
30.0 1.7972245225372775e-8
31.0 2.5483716337149077e-8
32.0 4.1199580991246874e-8
33.0 2.7489294329718917e-8
34.0 1.9597920797309597e-8
35.0 1.5265550090681757e-8
36.0 1.1338753735934404e-8
37.0 9.17068954109368e-9
38.0 1.0243653281172272e-8
39.0 7.122780321111577e-9
40.0 5.372976596973444e-9
41.0 3.972549178499207e-9
42.0 1.4666047487565947e-9
43.0 2.197062309861053e-9
44.0 7.228948106785537e-10
45.0 3.601689391175e-10
46.0 7.240434252153705e-10
47.0 0.0
48.0 3.650987068226641e-10
49.0 7.341877106270545e-10
50.0 0.0
51.0 0.0
52.0 0.0
