1.0 7.676784563592776e-9
2.0 9.287001834223929e-9
3.0 1.021417577184991e-8
4.0 8.931455863780968e-9
5.0 6.696295429264865e-9
6.0 6.7024844563334796e-9
7.0 8.988853661406893e-9
8.0 5.8489702636777e-9
9.0 6.751765213586225e-9
10.0 5.853612372597183e-9
11.0 6.536045082938813e-9
12.0 6.763136162213357e-9
13.0 4.6736081671383545e-9
14.0 3.768239853485511e-9
15.0 4.824727750651903e-9
16.0 6.484043302279474e-9
17.0 4.9145519653848165e-9
18.0 6.202409252864527e-9
19.0 5.821143256312667e-9
20.0 9.423812330489057e-9
21.0 8.057135292283135e-9
22.0 8.08745552749457e-9
23.0 8.129846595927859e-9
24.0 9.960101365891205e-9
25.0 1.0839255049077678e-8
26.0 1.1032897928586749e-8
27.0 1.1515413045337652e-8
28.0 1.2911597435660837e-8
29.0 1.6549065962045972e-8
30.0 2.5353831545338323e-8
31.0 3.389183262925144e-8
32.0 5.346627061086906e-8
33.0 5.0722129518732116e-8
34.0 3.745154983914034e-8
35.0 2.571099368964269e-8
36.0 2.315525886587011e-8
37.0 2.020373179867363e-8
38.0 1.4030973938261582e-8
39.0 1.097543096406639e-8
40.0 8.631538617187573e-9
41.0 5.935264324463674e-9
42.0 2.7670016278236176e-9
43.0 1.3825317335403043e-9
44.0 4.5485162303293693e-10
45.0 4.5292043449052245e-10
46.0 4.589464586146619e-10
47.0 4.613164961142502e-10
48.0 6.887272308020443e-10
49.0 6.943041253038018e-10
50.0 6.979220534830688e-10
51.0 4.6300951961342207e-10
52.0 9.266655220940834e-10
