1.0 2.9196349412193474e-8
2.0 2.801697080260605e-8
3.0 2.4708572595362927e-8
4.0 2.304253999459623e-8
5.0 2.7334517893606856e-8
6.0 2.0915686871347815e-8
7.0 2.3775056116429973e-8
8.0 2.5677341497498672e-8
9.0 2.0224540087099286e-8
10.0 1.7604839512112374e-8
11.0 1.9747257370047086e-8
12.0 2.0464279767059187e-8
13.0 2.5939738120446995e-8
14.0 1.713431728352551e-8
15.0 1.9755121316578084e-8
16.0 1.8812575230953143e-8
17.0 2.0726134023855518e-8
18.0 2.6450280129116285e-8
19.0 2.7160262675944105e-8
20.0 3.050600806038991e-8
21.0 3.4818061722674545e-8
22.0 3.4349990703693343e-8
23.0 3.484388564345409e-8
24.0 3.41343188677475e-8
25.0 1.933336773637014e-8
26.0 1.0264757976941042e-8
27.0 4.53764088526043e-9
28.0 2.866161249078421e-9
29.0 2.628422916354604e-9
30.0 4.0627640066996184e-9
31.0 4.067312694052324e-9
32.0 3.596499172549746e-9
33.0 3.3540633233760295e-9
34.0 1.918848250663056e-9
35.0 3.360054871374511e-9
36.0 2.882234510318919e-9
37.0 4.799729029040615e-9
38.0 2.640234135024381e-9
39.0 3.362804908609481e-9
40.0 3.1209449247171507e-9
41.0 1.6794247030086733e-9
