1.0 6.357767611846264e-8
2.0 5.568809836545153e-8
3.0 5.3323614053402665e-8
4.0 3.5369716467839465e-8
5.0 2.2521880699024504e-8
6.0 1.8781490584984795e-8
7.0 1.7791192032828597e-8
8.0 1.6609282563063657e-8
9.0 1.483355546331008e-8
10.0 1.3448633296944546e-8
11.0 1.24557617764949e-8
12.0 1.5432984160465172e-8
13.0 1.9584330940027766e-8
14.0 2.5327689871327646e-8
15.0 2.6940439720338612e-8
16.0 3.760677449872132e-8
17.0 4.1961123422479e-8
18.0 6.275369185140161e-8
19.0 6.85037426995634e-8
20.0 8.059342755067129e-8
21.0 8.12080062454849e-8
22.0 7.565463887106358e-8
23.0 5.3472823544725973e-8
24.0 2.258774082061369e-8
25.0 1.1101135481760864e-8
26.0 7.329688898155815e-9
27.0 2.377958126705456e-9
28.0 2.3819448635720164e-9
29.0 4.161035346971262e-9
30.0 3.5686637771854227e-9
31.0 3.569279115653433e-9
32.0 2.3827749720407522e-9
33.0 1.7843478440836081e-9
34.0 3.5718465222582077e-9
35.0 3.977851318178896e-9
36.0 2.188888308702579e-9
37.0 2.5870443988110093e-9
38.0 2.3884663982070854e-9
39.0 2.9830208144890744e-9
40.0 2.590835376924447e-9
41.0 2.186937255626866e-9
42.0 1.988369299897927e-9
43.0 2.1853198192832766e-9
44.0 3.180967743178696e-9
45.0 1.988662758277217e-9
46.0 2.388199077649861e-9
47.0 2.3864750598959073e-9
48.0 3.1897721078234466e-9
49.0 2.189885014066325e-9
50.0 1.796237169586556e-9
51.0 1.7994812624116158e-9
52.0 1.99520431922094e-9
53.0 2.596224547515714e-9
54.0 1.196888852578446e-9
55.0 1.9942356972129413e-9
56.0 2.396177098010607e-9
57.0 2.1944377320572864e-9
