1.0 9.419678865978216e-9
2.0 7.850779675927937e-9
3.0 7.2784196106021266e-9
4.0 8.13561015137273e-9
5.0 7.1360585389530664e-9
6.0 6.567485692029388e-9
7.0 9.852436123357878e-9
8.0 8.566889701906614e-9
9.0 9.425650328618819e-9
10.0 1.1707305996439414e-8
11.0 1.2422982454706444e-8
12.0 1.1567757188033148e-8
13.0 1.1000136280491491e-8
14.0 1.3141662997134391e-8
15.0 1.4574545527710715e-8
16.0 1.3715284532021489e-8
17.0 1.557266841974052e-8
18.0 1.64336160491684e-8
19.0 2.6012647010768084e-8
20.0 2.8729502247278795e-8
21.0 2.530712425943613e-8
22.0 2.6885102759439842e-8
23.0 1.9311278285873467e-8
24.0 1.0014666531951924e-8
25.0 6.43822860836051e-9
26.0 4.007899960629839e-9
27.0 2.432739830095552e-9
28.0 1.5736855750138654e-9
29.0 8.591869096527751e-10
30.0 5.730207590477658e-10
31.0 1.4328440997793188e-10
32.0 7.162273253113173e-10
33.0 7.161701488255491e-10
34.0 5.731425932144527e-10
35.0 1.0026744904442135e-9
36.0 1.0029775300888735e-9
37.0 8.598625486846765e-10
38.0 5.72764041323764e-10
39.0 5.732779379413316e-10
40.0 1.0055334172147485e-9
41.0 8.620354771884728e-10
42.0 8.61804414156517e-10
43.0 8.616635610154005e-10
44.0 7.177814325815418e-10
45.0 2.8691414201740773e-10
46.0 4.3112421325238653e-10
47.0 7.175283273524585e-10
48.0 2.8696100196922403e-10
49.0 4.31034216865975e-10
50.0 4.303900996277959e-10
51.0 7.182989587743822e-10
52.0 4.3072923006093333e-10
53.0 2.8723664472570714e-10
54.0 4.308177404565273e-10
55.0 1.437101719676985e-10
56.0 2.873441826359077e-10
57.0 5.746671173111596e-10
58.0 4.3090056309416436e-10
59.0 4.3108694391946756e-10
