1.0 7.286413227167019e-9
2.0 7.591450883120089e-9
3.0 6.37877054101098e-9
4.0 4.555271715389608e-9
5.0 4.55813438455565e-9
6.0 7.597219157866831e-9
7.0 6.991709457007813e-9
8.0 6.081199543928051e-9
9.0 7.599746843529949e-9
10.0 5.776938179286916e-9
11.0 7.30045455666964e-9
12.0 8.21533194688958e-9
13.0 6.3906033914999e-9
14.0 6.3921659544444326e-9
15.0 3.957886486386099e-9
16.0 3.046568073840131e-9
17.0 6.699538958686521e-9
18.0 7.004992422378707e-9
19.0 7.617373983044061e-9
20.0 6.103339447873311e-9
21.0 6.40460744088201e-9
22.0 6.71144139094269e-9
23.0 7.938198659810555e-9
24.0 6.10149175628294e-9
25.0 6.71519656255495e-9
26.0 5.494101431112672e-9
27.0 6.415393479610849e-9
28.0 5.4980209624788086e-9
29.0 7.941806440551377e-9
30.0 6.72520955883502e-9
31.0 1.1006260931884825e-8
32.0 9.787653354464965e-9
33.0 1.3458383787529353e-8
34.0 1.5909695970007858e-8
35.0 1.9278089066619344e-8
36.0 1.5001572545595597e-8
37.0 1.8995250845938772e-8
38.0 1.2554948332428083e-8
39.0 6.441595420812375e-9
40.0 4.905256458330673e-9
41.0 1.5327681112646468e-9
42.0 1.8406813617170764e-9
43.0 9.209612254099547e-10
44.0 6.154589119046849e-10
45.0 3.077434915086853e-10
46.0 6.144927607689815e-10
47.0 0.0
48.0 6.15718470361284e-10
49.0 9.232861025428687e-10
50.0 3.0845169693281463e-10
51.0 0.0
52.0 9.244805155324349e-10
53.0 3.0832323828558643e-10
54.0 6.15083235806268e-10
55.0 3.082297458203548e-10
56.0 0.0
57.0 6.167629681828513e-10
58.0 3.0826422116690897e-10
59.0 6.169819976557727e-10
60.0 3.0837902991421335e-10
61.0 3.0860042007188175e-10
62.0 6.180963577219844e-10
63.0 0.0
64.0 6.194602725510154e-10
65.0 6.187198823457301e-10
66.0 3.0927973632425454e-10
67.0 0.0
68.0 3.091594582677341e-10
69.0 6.19379097718078e-10
70.0 1.2383544248519373e-9
71.0 6.19993904169441e-10
72.0 0.0
