1.0 7.340146839546995e-9
2.0 6.098886982743222e-9
3.0 5.3761622032495675e-9
4.0 5.462049521670884e-9
5.0 4.7869806742878175e-9
6.0 5.033930098160713e-9
7.0 6.817676391688922e-9
8.0 2.262076705844287e-9
9.0 2.810760788140074e-9
10.0 7.541484008705929e-9
11.0 4.412094266656585e-9
12.0 8.082300204765013e-9
13.0 8.246247578960091e-9
14.0 9.349156961829542e-9
15.0 1.5018070638935416e-8
16.0 1.5372138651939407e-8
17.0 2.1857595352717648e-8
18.0 2.2993306940983464e-8
19.0 2.3145549244403475e-8
20.0 1.4966207595974658e-8
21.0 8.807996765809668e-9
22.0 2.6234053871053762e-9
23.0 8.665915604158922e-10
24.0 5.782124408900321e-10
25.0 8.811706496744808e-10
26.0 8.714122333772355e-10
27.0 8.631758165376726e-10
28.0 2.882134531034808e-10
29.0 2.9404244118934134e-10
30.0 1.7387816477648378e-9
31.0 8.716367098992621e-10
32.0 0.0
33.0 1.1474181604853584e-9
34.0 2.9299991004856045e-10
35.0 5.805016573254934e-10
36.0 2.8594654686403806e-10
37.0 2.91400617921259e-10
38.0 1.4545601125686992e-9
39.0 8.628405714784462e-10
40.0 8.544141056041727e-10
41.0 2.844978009788758e-10
42.0 8.624730770837427e-10
43.0 2.8443220265844935e-10
44.0 5.790347037827273e-10
45.0 2.8423373707585685e-10
46.0 8.619133132082793e-10
47.0 5.719235878538192e-10
48.0 5.764402711774675e-10
49.0 5.735567576437006e-10
50.0 1.1514570461134186e-9
51.0 0.0
52.0 2.868684337694763e-10
53.0 2.867882227993353e-10
54.0 0.0
55.0 5.728448191989952e-10
56.0 0.0
57.0 1.1485070037865951e-9
