1.0 1.6222546031654048e-8
2.0 1.6223436068236497e-8
3.0 1.3293007595256774e-8
4.0 7.233625464701725e-9
5.0 1.1537086186981589e-8
6.0 8.799101038435783e-9
7.0 1.1147741233043606e-8
8.0 1.056076515126847e-8
9.0 1.1540704684296238e-8
10.0 8.608055625028568e-9
11.0 1.2326578179230739e-8
12.0 1.2132445107039901e-8
13.0 1.1157774154905328e-8
14.0 1.1744570018267173e-8
15.0 1.0378936493874621e-8
16.0 1.0189539679853068e-8
17.0 1.1954492764120137e-8
18.0 1.155680983659573e-8
19.0 1.665484026715017e-8
20.0 1.3529146387986955e-8
21.0 1.1770795718241426e-8
22.0 8.236638225268603e-9
23.0 1.0398414386857344e-8
24.0 8.041100697578498e-9
25.0 7.455108285089738e-9
26.0 9.617604642511274e-9
27.0 1.078772881550543e-8
28.0 1.4323486093110503e-8
29.0 1.4723831417253868e-8
30.0 1.3746221400922601e-8
31.0 1.767542893336021e-8
32.0 1.5120394351791033e-8
33.0 2.3761070865266208e-8
34.0 2.7305814965852972e-8
35.0 3.183676452292012e-8
36.0 3.519683118057808e-8
37.0 2.6536145304515015e-8
38.0 1.8874934083537722e-8
39.0 1.1994167647381908e-8
40.0 5.7042049446471605e-9
41.0 1.375035477292984e-9
42.0 7.852421169436758e-10
43.0 1.3773341765356332e-9
44.0 1.5779677214012329e-9
45.0 3.948424978785313e-10
46.0 1.5786599162406912e-9
47.0 5.894362425052398e-10
48.0 3.954854923081616e-10
49.0 3.9507613554914504e-10
50.0 1.967701557248347e-10
51.0 5.916503544399707e-10
52.0 3.946897078172266e-10
53.0 9.86595179821698e-10
54.0 9.869281999828528e-10
55.0 1.975964655056678e-10
56.0 3.9512437766120456e-10
57.0 1.9754560560458183e-10
58.0 1.974300722906719e-10
59.0 3.94526376480467e-10
60.0 7.907149087540538e-10
61.0 5.937649903916951e-10
62.0 5.933973780184045e-10
63.0 7.926763573014964e-10
64.0 5.941812655931388e-10
65.0 3.9700848456678424e-10
66.0 7.921809173551178e-10
67.0 1.980803357594739e-10
68.0 1.9815851883352385e-10
69.0 1.9794890872647462e-10
70.0 3.9680191296485504e-10
71.0 1.188819101640236e-9
72.0 7.954022703640212e-10
