1.0 1.894730881592575e-8
2.0 2.3940493758363328e-8
3.0 2.5126923789505675e-8
4.0 2.293031303296927e-8
5.0 2.075539357476303e-8
6.0 2.80458379255431e-8
7.0 2.98621366950486e-8
8.0 2.9244626276181407e-8
9.0 3.837477877346793e-8
10.0 4.1092676201952387e-8
11.0 5.234055855396491e-8
12.0 5.383536351753439e-8
13.0 6.357256355526121e-8
14.0 7.517668866905926e-8
15.0 8.830400424550625e-8
16.0 1.1643714040806466e-7
17.0 1.4172829255497933e-7
18.0 1.571976682157583e-7
19.0 1.1632944891131886e-7
20.0 7.606865400825532e-8
21.0 2.7194228544238705e-8
22.0 1.252971890344576e-8
23.0 7.060476067047935e-9
24.0 3.6791552027182206e-9
25.0 2.7780535820472077e-9
26.0 4.289204888699225e-9
27.0 2.7662955686808415e-9
28.0 2.481528896899258e-9
29.0 2.4661472863840572e-9
30.0 3.718725225190575e-9
31.0 4.9502517640576116e-9
32.0 4.6646365744388385e-9
33.0 1.5496535336996413e-9
34.0 2.179808367996062e-9
35.0 4.634350202737691e-9
36.0 1.558819944919448e-9
37.0 1.243407633265948e-9
38.0 1.881468724408163e-9
39.0 2.8175654629937807e-9
40.0 2.519648592333659e-9
41.0 3.767801113842604e-9
42.0 2.824972666049829e-9
43.0 2.1977550377873567e-9
44.0 2.5162061835824434e-9
45.0 3.159911887706812e-9
46.0 2.842264953310055e-9
47.0 2.201871539798416e-9
48.0 4.401400440693456e-9
49.0 1.9048865732648106e-9
50.0 1.5579740232961006e-9
